body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.290202	1.040000	0.666400	0.633000	-0.022400	-0.029700	-0.773000	0.072579	0.235400	0.000629	0.353801	0.269400	-0.390200	-0.078420	0.012349	-0.019820	-0.023400	0.482401	-0.429600	0.082500	-0.293403	0.391802	-0.667002	-0.918404	0.166000	-0.237199	0.505401	-1.064798	-1.162977	0.919957	0.081140	1.419953	0.020002	0.010006	0.272982	1.369379	-1.053961	-0.180961	2.179933	-1.099957	0.168974	-6.420766	4.499830	-5.459766	-7.989728	1.019953	1.609942	1.839903	5.419773
-0.290802	1.040000	0.667600	0.633000	-0.022400	-0.029700	-0.773000	0.039521	0.251600	0.003547	0.386199	0.270600	-0.387800	-0.075780	0.053411	-0.042380	-0.014400	0.534599	-0.452400	0.078300	-0.432597	0.487198	-0.771998	-1.099596	0.184000	-0.201801	0.533599	-0.959202	-1.258993	0.890013	0.151982	1.560013	-0.030005	0.180005	0.074998	2.507849	-1.423029	0.516009	3.220063	-1.250019	-0.378012	-8.900188	5.580097	-5.730082	-9.940147	1.080020	2.240047	-0.000072	4.530010
-0.291399	1.040000	0.668800	0.626020	-0.030621	-0.026561	-0.778825	0.022220	0.271001	0.006708	0.416201	0.268200	-0.383000	-0.075420	0.112663	-0.076742	-0.002759	0.611204	-0.479601	0.067379	-0.649410	0.615006	-0.896205	-1.316010	0.209201	-0.147597	0.505398	-0.883597	-0.668017	1.010008	0.161071	1.470016	-0.165000	0.270001	-0.010499	3.189721	-1.865511	0.615005	4.135026	-1.415011	-0.630002	-11.810070	6.795049	-6.450053	-11.260092	1.350009	2.945018	-2.114985	3.405054
-0.292004	1.040000	0.670000	0.620000	-0.034100	-0.025300	-0.783000	0.012800	0.292000	0.009990	0.445000	0.264000	-0.377000	-0.076200	0.181000	-0.117000	0.010200	0.700000	-0.509000	0.053100	-0.905000	0.759000	-1.030000	-1.550000	0.238000	-0.084000	0.449000	-0.823000	-0.598476	0.989959	0.190192	1.229949	-0.209992	0.254989	-0.103496	3.043376	-1.711430	0.994460	3.479859	-0.959961	-0.499480	-12.614489	5.204788	-6.644729	-8.699644	0.134994	0.164993	-0.644973	1.439941
-0.293202	1.040000	0.670600	0.620088	-0.037105	-0.024103	-0.783111	-0.001719	0.310599	0.014316	0.465399	0.259800	-0.372800	-0.079560	0.234398	-0.145199	0.037019	0.750398	-0.518000	0.047400	-1.153990	0.823197	-1.161995	-1.663995	0.214601	-0.140998	0.479599	-0.826000	-0.776010	0.880007	0.143648	0.990009	-0.210002	0.255005	-0.072496	2.700029	-1.390013	1.533025	2.205007	-0.339998	-0.249501	-11.925096	2.765006	-6.250048	-5.050018	-1.135010	-2.730022	1.505014	-0.235006
-0.294602	1.040000	0.671400	0.619269	-0.038724	-0.022882	-0.783687	-0.018240	0.327200	0.015736	0.484600	0.255600	-0.366800	-0.079100	0.289001	-0.172601	0.071521	0.788200	-0.522600	0.043120	-1.382004	0.869600	-1.280002	-1.752001	0.192600	-0.193201	0.509201	-0.832400	-0.926004	0.730013	-0.074293	0.900014	-0.210002	0.389999	0.213992	2.790026	-1.330015	2.109002	1.260045	-0.010011	-0.143005	-10.350159	1.430060	-5.200088	-3.100100	-1.030014	-2.370036	1.430017	-0.489998
-0.296404	1.040000	0.672600	0.616869	-0.037584	-0.021622	-0.785487	-0.038760	0.339800	0.011344	0.501400	0.251400	-0.357200	-0.071000	0.345999	-0.198399	0.121379	0.800800	-0.518400	0.041680	-1.567996	0.880400	-1.369998	-1.787999	0.173400	-0.235799	0.536799	-0.845600	-1.193943	0.759962	-0.124200	0.999952	-0.169995	0.469982	0.354988	3.459829	-1.219954	3.171837	0.739965	0.739944	0.035993	-11.399430	-0.519924	-4.699797	-0.900009	-0.609993	-1.659956	0.750001	-0.739966
-0.299402	1.040000	0.673800	0.616865	-0.037924	-0.020482	-0.785683	-0.065998	0.357599	0.010768	0.524598	0.248800	-0.348001	-0.064900	0.427394	-0.221399	0.198394	0.817799	-0.493002	0.044560	-1.837981	0.848803	-1.467994	-1.788001	0.168200	-0.259599	0.539201	-0.861999	-1.446011	0.955006	0.018898	1.240008	-0.110002	0.455005	0.280004	4.375030	-1.115013	4.190526	0.905007	1.535002	0.197999	-14.550096	-2.109994	-5.000049	0.449982	-0.085010	-0.955021	-0.194986	-0.860006
-0.303000	1.040000	0.675000	0.618000	-0.039000	-0.019400	-0.785000	-0.096600	0.378000	0.012100	0.551000	0.247000	-0.339000	-0.059800	0.521000	-0.243000	0.289000	0.837000	-0.457000	0.049600	-2.150000	0.796000	-1.570000	-1.770000	0.170000	-0.274000	0.529000	-0.880000	-1.626099	0.960059	0.051303	1.020061	0.090006	0.360021	0.118507	3.285199	-0.930057	3.360204	0.195011	1.665101	0.255016	-10.500640	-2.370146	-2.550158	0.750047	0.270016	-0.135008	-1.080066	-0.585034
-0.306601	1.040000	0.675600	0.625234	-0.041162	-0.020121	-0.779042	-0.131042	0.396001	0.012820	0.565401	0.252400	-0.333600	-0.060160	0.558802	-0.258601	0.332803	0.825599	-0.426398	0.054760	-2.258007	0.753997	-1.570000	-1.757999	0.179001	-0.264999	0.495998	-0.885400	-1.809908	0.919959	0.023002	0.729968	0.254993	0.269988	-0.023998	1.849931	-0.764972	2.184912	-0.704943	1.584924	0.296480	-5.349791	-2.139905	0.000000	0.699949	0.454980	0.399993	-1.654931	-0.264990
