body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.255436	0.777595	0.767748	0.005008	-0.013476	-0.004900	0.999885	0.001817	-0.245537	-0.064751	-0.147179	0.470428	-0.347268	-0.019018	0.042311	0.029052	-0.023117	0.212775	-0.257108	0.026341	0.022715	-0.005510	-0.393240	-0.255234	-0.048058	0.005677	0.526896	-0.204947	-0.000416	-0.000970	0.006007	0.016107	-0.006558	0.008770	-0.015429	0.012615	0.001894	0.025170	-0.003390	0.002504	-0.007741	0.010980	0.015718	0.003679	-0.093666	0.007019	-0.001676	0.002347	-0.071843
-0.255457	0.777660	0.767762	0.005243	-0.013525	-0.004851	0.999883	0.001826	-0.245563	-0.064652	-0.146887	0.470278	-0.347060	-0.019010	0.042568	0.029089	-0.022725	0.212745	-0.257121	0.026160	0.022950	-0.005233	-0.393124	-0.257095	-0.047918	0.005654	0.526936	-0.206375	0.001499	-0.000900	0.005455	0.010487	-0.009798	0.004422	0.002352	0.013163	0.003014	0.020072	-0.000859	0.001045	-0.003271	0.012877	0.012451	0.006056	-0.092413	0.007051	-0.000666	0.001335	-0.070994
-0.255460	0.777768	0.767767	0.005357	-0.013570	-0.004818	0.999882	0.001877	-0.245573	-0.064533	-0.146760	0.470037	-0.347091	-0.018924	0.042838	0.029173	-0.022315	0.212740	-0.257066	0.026211	0.023230	-0.005012	-0.392998	-0.258931	-0.047776	0.005650	0.526950	-0.207787	-0.002619	0.003486	0.000118	0.016303	-0.003128	0.003631	0.001177	0.009168	-0.001353	0.020060	0.003859	0.004023	0.004142	0.015131	0.009555	0.005275	-0.090915	0.007402	-0.000040	0.000200	-0.070085
-0.255548	0.777796	0.767781	0.005413	-0.013630	-0.004748	0.999881	0.001722	-0.245423	-0.064648	-0.146235	0.470153	-0.346914	-0.018963	0.042935	0.029035	-0.021923	0.212900	-0.256960	0.026325	0.023555	-0.004851	-0.392913	-0.260732	-0.047621	0.005653	0.526944	-0.209178	-0.007132	0.013845	-0.002070	0.022507	-0.002135	0.001299	0.006702	0.000586	-0.004468	0.015892	0.008189	-0.001492	0.004355	0.016288	0.006820	0.006174	-0.089629	0.008459	-0.000077	0.000848	-0.069004
-0.255556	0.777912	0.767779	0.005435	-0.013569	-0.004651	0.999882	0.001592	-0.245019	-0.064615	-0.145859	0.469951	-0.347039	-0.018656	0.042861	0.028994	-0.021679	0.213068	-0.257126	0.026385	0.023881	-0.004739	-0.392751	-0.262516	-0.047437	0.005647	0.526984	-0.210547	-0.003917	0.012000	0.003640	0.007178	-0.016222	0.004181	-0.003190	0.002071	0.001708	0.002707	0.006837	-0.011345	-0.003592	0.016198	0.004993	0.009226	-0.088763	0.009531	-0.000384	0.002360	-0.067943
-0.255553	0.778022	0.767770	0.005349	-0.013597	-0.004632	0.999883	0.001565	-0.244943	-0.064502	-0.145948	0.469504	-0.346747	-0.019091	0.043017	0.029103	-0.021814	0.213173	-0.257414	0.026182	0.024203	-0.004651	-0.392543	-0.264282	-0.047240	0.005637	0.527038	-0.211896	0.003562	-0.002073	0.006859	-0.017061	-0.023988	0.020786	-0.017499	0.012970	0.008915	-0.008541	0.005957	-0.005256	-0.009655	0.016927	0.004388	0.008891	-0.087473	0.009580	-0.000596	0.002083	-0.067027
-0.255515	0.778166	0.767790	0.005139	-0.013668	-0.004611	0.999883	0.001735	-0.245102	-0.064341	-0.146542	0.468992	-0.346208	-0.019356	0.043380	0.029351	-0.022021	0.213306	-0.257336	0.025999	0.024558	-0.004564	-0.392395	-0.266015	-0.047054	0.005623	0.527067	-0.213228	0.006577	-0.007560	0.002609	-0.025525	-0.019119	0.017122	-0.004432	0.012771	0.008040	-0.009489	0.007337	-0.002423	-0.005662	0.018408	0.004124	0.004638	-0.085467	0.009100	-0.001245	0.000715	-0.066210
-0.255520	0.778271	0.767803	0.005004	-0.013713	-0.004562	0.999883	0.001828	-0.245246	-0.064398	-0.146969	0.468740	-0.346062	-0.019268	0.043528	0.029425	-0.022194	0.213466	-0.257511	0.025955	0.024939	-0.004486	-0.392358	-0.267701	-0.046876	0.005588	0.527067	-0.214544	-0.000487	-0.004533	-0.001230	-0.018092	-0.005327	0.009202	-0.003598	0.003903	0.002038	-0.013868	0.010818	-0.012175	0.004824	0.018776	0.004243	0.000316	-0.083445	0.009022	-0.002480	-0.000261	-0.065418
-0.255556	0.778372	0.767807	0.004727	-0.013736	-0.004509	0.999884	0.001715	-0.245283	-0.064390	-0.147266	0.468778	-0.345840	-0.019500	0.043536	0.029432	-0.022575	0.213739	-0.257823	0.026192	0.025309	-0.004394	-0.392383	-0.269353	-0.046693	0.005524	0.527057	-0.215845	-0.004932	0.004169	0.001969	-0.010039	0.003384	0.002906	-0.003932	-0.005122	0.002105	-0.017070	0.014027	-0.017692	0.003146	0.018833	0.004883	-0.001948	-0.081687	0.009532	-0.004027	-0.000310	-0.064563
-0.255595	0.778486	0.767799	0.004598	-0.013689	-0.004459	0.999886	0.001631	-0.245079	-0.064319	-0.147370	0.468875	-0.345946	-0.019425	0.043323	0.029509	-0.022877	0.214028	-0.258218	0.026081	0.025692	-0.004291	-0.392436	-0.270969	-0.046495	0.005426	0.527055	-0.217127	-0.002740	0.001362	0.007943	-0.016947	-0.001721	0.001521	0.006280	-0.002896	0.009706	-0.015135	0.009397	-0.014912	-0.008896	0.019035	0.006032	-0.002950	-0.080127	0.009964	-0.005309	0.000198	-0.063698
