body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
0.171904	-0.631785	0.739086	0.911721	0.011214	-0.062563	0.405864	-0.062875	-0.798164	-0.306823	-0.589947	0.861728	-0.058116	0.034853	0.204326	0.361786	0.261385	0.884335	-0.434318	-0.261799	-0.359688	0.315504	0.296076	-1.856500	0.385912	-0.077975	0.083245	-0.552324	-0.198108	-0.132485	0.089053	-0.041544	0.140479	0.115587	-0.050970	0.080314	0.114349	-0.007088	0.158155	0.138199	0.000000	0.201605	0.036405	0.057907	-0.149810	-0.354577	-0.200728	0.206108	0.076453
0.171292	-0.633661	0.738730	0.911014	0.011626	-0.064238	0.407177	-0.067004	-0.801174	-0.305412	-0.591186	0.864928	-0.055126	0.033122	0.206513	0.364156	0.261111	0.888220	-0.431214	-0.261799	-0.355430	0.316235	0.297071	-1.859305	0.378467	-0.081983	0.088408	-0.550926	-0.201225	-0.169861	0.018222	-0.081533	0.191161	0.208276	-0.158441	0.129662	0.107791	-0.055742	0.223722	0.140010	0.000000	0.226489	0.034572	0.036014	-0.127429	-0.387688	-0.197475	0.314598	0.062971
0.170541	-0.635746	0.738314	0.909808	0.012149	-0.065870	0.409590	-0.070924	-0.804958	-0.306094	-0.593209	0.869375	-0.049785	0.028515	0.209512	0.366098	0.259155	0.893284	-0.428718	-0.261799	-0.350628	0.316887	0.297517	-1.861597	0.370405	-0.085874	0.095829	-0.549805	-0.203443	-0.221929	-0.078581	-0.150205	0.261185	0.342836	-0.297568	0.170016	0.084066	-0.105532	0.264132	0.120126	0.000000	0.258964	0.029072	0.005121	-0.098354	-0.417978	-0.189421	0.425075	0.048868
0.169485	-0.638220	0.737870	0.908346	0.012889	-0.067586	0.412522	-0.075142	-0.810051	-0.308555	-0.597194	0.875375	-0.041412	0.021220	0.213314	0.367519	0.256890	0.898785	-0.426409	-0.261799	-0.345072	0.317398	0.297276	-1.863239	0.361748	-0.089560	0.105411	-0.548971	-0.211997	-0.275664	-0.182471	-0.269596	0.342970	0.455471	-0.404420	0.209126	0.061686	-0.152324	0.285298	0.106906	0.000000	0.299438	0.021470	-0.030029	-0.063375	-0.447527	-0.177115	0.527586	0.034668
0.168216	-0.640963	0.737318	0.906456	0.013721	-0.069426	0.416329	-0.079404	-0.815985	-0.313393	-0.603993	0.883093	-0.031566	0.012338	0.217877	0.368565	0.253062	0.904696	-0.424442	-0.261799	-0.338651	0.317746	0.296316	-1.864132	0.352504	-0.092959	0.116933	-0.548418	-0.204675	-0.324056	-0.319004	-0.400624	0.448105	0.555178	-0.526731	0.242467	0.025611	-0.216093	0.308341	0.087091	0.000000	0.350016	0.010303	-0.071187	-0.020891	-0.477253	-0.160861	0.623831	0.020300
0.166728	-0.643784	0.736747	0.904102	0.014758	-0.071343	0.421061	-0.083329	-0.823013	-0.321315	-0.613219	0.893299	-0.019205	0.000150	0.223012	0.368543	0.248246	0.911119	-0.422926	-0.261799	-0.331071	0.317810	0.294428	-1.864074	0.342658	-0.095994	0.130364	-0.548159	-0.187757	-0.406645	-0.463938	-0.475931	0.566185	0.703158	-0.777764	0.277977	-0.038948	-0.264916	0.318551	0.060588	0.000000	0.410239	-0.008904	-0.120614	0.027362	-0.505839	-0.142583	0.710976	0.006312
0.164951	-0.646646	0.736204	0.901307	0.016012	-0.073066	0.426674	-0.086915	-0.832251	-0.331951	-0.623030	0.905741	-0.003439	-0.018772	0.228996	0.367007	0.242466	0.917438	-0.422018	-0.261799	-0.322241	0.317390	0.291491	-1.863037	0.332270	-0.098662	0.145372	-0.548166	-0.191829	-0.504033	-0.568961	-0.591576	0.639114	0.673305	-1.148923	0.332346	-0.082871	-0.289785	0.269984	0.008793	0.000000	0.472137	-0.039551	-0.173602	0.078240	-0.532722	-0.125197	0.788352	-0.007394
0.162980	-0.649894	0.735697	0.898184	0.016964	-0.074236	0.432974	-0.091002	-0.843175	-0.344074	-0.636882	0.918864	0.007727	-0.045807	0.236306	0.365229	0.236654	0.921918	-0.422574	-0.261799	-0.312186	0.316228	0.287484	-1.860945	0.321349	-0.101002	0.161898	-0.548455	-0.239400	-0.599498	-0.607898	-0.615677	0.732596	0.496473	-1.675397	0.396771	-0.125866	-0.286457	0.212044	0.022473	0.000000	0.530155	-0.080290	-0.224052	0.132129	-0.555023	-0.115194	0.862273	-0.021313
0.160816	-0.653191	0.735453	0.894444	0.018178	-0.075071	0.440459	-0.096491	-0.856231	-0.356267	-0.647657	0.935045	0.016419	-0.085788	0.244867	0.361973	0.231007	0.925919	-0.421119	-0.261799	-0.301035	0.314178	0.282529	-1.857752	0.310069	-0.103270	0.179863	-0.549018	-0.296597	-0.588612	-0.592819	-0.610803	0.872540	0.145455	-1.874924	0.477757	-0.175752	-0.262627	0.194810	0.108919	0.000000	0.587339	-0.120781	-0.272314	0.187370	-0.573147	-0.109966	0.924123	-0.035574
0.158512	-0.656569	0.735528	0.890436	0.019201	-0.075398	0.448408	-0.102866	-0.866719	-0.367786	-0.661314	0.953766	0.013545	-0.120803	0.255416	0.358198	0.226149	0.929710	-0.418217	-0.261799	-0.288692	0.311397	0.276592	-1.853450	0.298423	-0.105401	0.198863	-0.549878	-0.277478	-0.487053	-0.543986	-0.607611	1.030475	-0.817916	-1.312337	0.591781	-0.211373	-0.188456	0.151797	0.223500	0.000000	0.656785	-0.148026	-0.324584	0.241330	-0.594572	-0.097587	0.961461	-0.051658
0.156348	-0.660370	0.736340	0.886813	0.020518	-0.074681	0.455592	-0.107590	-0.875713	-0.378026	-0.671961	0.976264	-0.016297	-0.138282	0.268538	0.353518	0.223469	0.931991	-0.412179	-0.261799	-0.274764	0.308257	0.269546	-1.848099	0.286286	-0.107173	0.218321	-0.551085	-0.285028	-0.529426	-0.483276	-0.334476	1.525789	-1.819097	-0.435713	0.620225	-0.290614	-0.130167	0.082749	0.245125	0.000000	0.716873	-0.185836	-0.359236	0.294355	-0.618069	-0.078520	0.977704	-0.066285
0.154308	-0.663789	0.737115	0.882684	0.022288	-0.073791	0.463603	-0.114267	-0.887896	-0.387117	-0.674693	1.014797	-0.059219	-0.138232	0.280225	0.346574	0.220943	0.933020	-0.408412	-0.261799	-0.260017	0.303964	0.262222	-1.841676	0.273701	-0.108541	0.237971	-0.552530	-0.287516	-0.844067	-0.346702	-0.005181	2.303544	-2.190307	0.128289	0.595098	-0.298071	-0.077913	0.016682	0.208212	0.000000	0.766491	-0.235664	-0.385380	0.346482	-0.638271	-0.063314	0.987601	-0.077511
0.152267	-0.666852	0.738096	0.879345	0.023145	-0.072319	0.470092	-0.119090	-0.909475	-0.391894	-0.672169	1.068405	-0.103910	-0.133150	0.292342	0.341595	0.220353	0.932658	-0.403851	-0.261799	-0.244104	0.298831	0.254131	-1.834240	0.260755	-0.109706	0.257825	-0.554185	-0.215147	-1.323049	-0.232920	0.178309	3.059265	-2.042335	0.576738	0.645603	-0.231828	-0.037089	-0.088143	0.234580	0.000000	0.820275	-0.281571	-0.419617	0.394982	-0.654542	-0.052474	0.994934	-0.087240
0.150529	-0.669994	0.739120	0.875784	0.023346	-0.069901	0.477045	-0.122873	-0.940818	-0.396434	-0.667561	1.137168	-0.140912	-0.115163	0.306050	0.337301	0.219459	0.929495	-0.399029	-0.261799	-0.227206	0.292701	0.245438	-1.825877	0.247519	-0.110640	0.277769	-0.556019	-0.190515	-1.619987	-0.177649	0.233577	3.541332	-1.954917	1.081342	0.750843	-0.202438	-0.005944	-0.192493	0.311437	0.000000	0.861996	-0.336292	-0.439882	0.438076	-0.664798	-0.044501	0.998168	-0.095999
